step,value,wall_time
226,-4.874739170074463,1765055193.7824886
227,-4.874739170074463,1765055208.9238813
228,-4.874739170074463,1765055223.2439575
229,-4.874739170074463,1765055237.2709327
230,-4.874739170074463,1765055250.8396454
231,-4.874739170074463,1765055265.7183518
232,-4.874739170074463,1765055279.9442759
233,-4.874739170074463,1765055293.8196476
234,-4.874739170074463,1765055308.610171
235,-4.874739170074463,1765055322.198827
236,-4.874739170074463,1765055335.7387588
237,-4.874739170074463,1765055348.5878067
238,-4.874739170074463,1765055363.0875554
239,-4.874739170074463,1765055376.3630733
